date,lad_code,lad_name,region,nation,average_price
2015-05-01,S12000042,Dundee City,Scotland,S,136135.0
2015-06-01,S12000042,Dundee City,Scotland,S,135473.0
2015-07-01,S12000042,Dundee City,Scotland,S,136063.0
2015-08-01,S12000042,Dundee City,Scotland,S,135876.0
2015-09-01,S12000042,Dundee City,Scotland,S,135322.0
2015-10-01,S12000042,Dundee City,Scotland,S,135240.0
2015-11-01,S12000042,Dundee City,Scotland,S,134594.0
2015-12-01,S12000042,Dundee City,Scotland,S,134654.0
2016-01-01,S12000042,Dundee City,Scotland,S,134688.0
2016-02-01,S12000042,Dundee City,Scotland,S,135356.0
2016-03-01,S12000042,Dundee City,Scotland,S,135839.0
2016-04-01,S12000042,Dundee City,Scotland,S,135969.0
2016-05-01,S12000042,Dundee City,Scotland,S,136728.0
2016-06-01,S12000042,Dundee City,Scotland,S,136439.0
2016-07-01,S12000042,Dundee City,Scotland,S,136572.0
2016-08-01,S12000042,Dundee City,Scotland,S,136533.0
2016-09-01,S12000042,Dundee City,Scotland,S,136898.0
2016-10-01,S12000042,Dundee City,Scotland,S,136152.0
2016-11-01,S12000042,Dundee City,Scotland,S,137813.0
2016-12-01,S12000042,Dundee City,Scotland,S,138411.0
2017-01-01,S12000042,Dundee City,Scotland,S,139030.0
2017-02-01,S12000042,Dundee City,Scotland,S,138293.0
2017-03-01,S12000042,Dundee City,Scotland,S,138818.0
2017-04-01,S12000042,Dundee City,Scotland,S,139095.0
2017-05-01,S12000042,Dundee City,Scotland,S,140131.0
2017-06-01,S12000042,Dundee City,Scotland,S,140374.0
2017-07-01,S12000042,Dundee City,Scotland,S,140581.0
2017-08-01,S12000042,Dundee City,Scotland,S,140957.0
2017-09-01,S12000042,Dundee City,Scotland,S,142160.0
2017-10-01,S12000042,Dundee City,Scotland,S,141669.0
2017-11-01,S12000042,Dundee City,Scotland,S,141084.0
2017-12-01,S12000042,Dundee City,Scotland,S,140215.0
2018-01-01,S12000042,Dundee City,Scotland,S,141238.0
2018-02-01,S12000042,Dundee City,Scotland,S,142201.0
2018-03-01,S12000042,Dundee City,Scotland,S,141919.0
2018-04-01,S12000042,Dundee City,Scotland,S,141515.0
2018-05-01,S12000042,Dundee City,Scotland,S,142477.0
2018-06-01,S12000042,Dundee City,Scotland,S,142059.0
2018-07-01,S12000042,Dundee City,Scotland,S,142306.0
2018-08-01,S12000042,Dundee City,Scotland,S,142403.0
2018-09-01,S12000042,Dundee City,Scotland,S,144706.0
2018-10-01,S12000042,Dundee City,Scotland,S,145029.0
2018-11-01,S12000042,Dundee City,Scotland,S,146201.0
2018-12-01,S12000042,Dundee City,Scotland,S,146899.0
2019-01-01,S12000042,Dundee City,Scotland,S,147044.0
2019-02-01,S12000042,Dundee City,Scotland,S,147127.0
2019-03-01,S12000042,Dundee City,Scotland,S,147601.0
2019-04-01,S12000042,Dundee City,Scotland,S,148082.0
2019-05-01,S12000042,Dundee City,Scotland,S,148209.0
2019-06-01,S12000042,Dundee City,Scotland,S,148975.0
2019-07-01,S12000042,Dundee City,Scotland,S,149430.0
2019-08-01,S12000042,Dundee City,Scotland,S,149441.0
2019-09-01,S12000042,Dundee City,Scotland,S,149656.0
2019-10-01,S12000042,Dundee City,Scotland,S,150400.0
2019-11-01,S12000042,Dundee City,Scotland,S,150193.0
2019-12-01,S12000042,Dundee City,Scotland,S,149985.0
2020-01-01,S12000042,Dundee City,Scotland,S,149645.0
2020-02-01,S12000042,Dundee City,Scotland,S,149861.0
2020-03-01,S12000042,Dundee City,Scotland,S,150145.0
2020-04-01,S12000042,Dundee City,Scotland,S,149158.0
2020-05-01,S12000042,Dundee City,Scotland,S,148845.0
2020-06-01,S12000042,Dundee City,Scotland,S,148537.0
2020-07-01,S12000042,Dundee City,Scotland,S,149529.0
2020-08-01,S12000042,Dundee City,Scotland,S,150508.0
2020-09-01,S12000042,Dundee City,Scotland,S,149730.0
2020-10-01,S12000042,Dundee City,Scotland,S,150339.0
2020-11-01,S12000042,Dundee City,Scotland,S,149580.0
2020-12-01,S12000042,Dundee City,Scotland,S,150360.0
2021-01-01,S12000042,Dundee City,Scotland,S,152041.0
2021-02-01,S12000042,Dundee City,Scotland,S,152779.0
2021-03-01,S12000042,Dundee City,Scotland,S,154355.0
2021-04-01,S12000042,Dundee City,Scotland,S,155085.0
2021-05-01,S12000042,Dundee City,Scotland,S,156387.0
2021-06-01,S12000042,Dundee City,Scotland,S,157836.0
2021-07-01,S12000042,Dundee City,Scotland,S,159077.0
2021-08-01,S12000042,Dundee City,Scotland,S,160981.0
2021-09-01,S12000042,Dundee City,Scotland,S,161906.0
2021-10-01,S12000042,Dundee City,Scotland,S,163684.0
2021-11-01,S12000042,Dundee City,Scotland,S,164328.0
2021-12-01,S12000042,Dundee City,Scotland,S,164390.0
2022-01-01,S12000042,Dundee City,Scotland,S,163729.0
2022-02-01,S12000042,Dundee City,Scotland,S,163549.0
2022-03-01,S12000042,Dundee City,Scotland,S,164458.0
2022-04-01,S12000042,Dundee City,Scotland,S,165301.0
2022-05-01,S12000042,Dundee City,Scotland,S,165633.0
2022-06-01,S12000042,Dundee City,Scotland,S,164715.0
2022-07-01,S12000042,Dundee City,Scotland,S,166415.0
2022-08-01,S12000042,Dundee City,Scotland,S,165873.0
2022-09-01,S12000042,Dundee City,Scotland,S,166595.0
2022-10-01,S12000042,Dundee City,Scotland,S,166803.0
2022-11-01,S12000042,Dundee City,Scotland,S,167559.0
2022-12-01,S12000042,Dundee City,Scotland,S,168945.0
2023-01-01,S12000042,Dundee City,Scotland,S,169056.0
2023-02-01,S12000042,Dundee City,Scotland,S,169525.0
2023-03-01,S12000042,Dundee City,Scotland,S,171628.0
2023-04-01,S12000042,Dundee City,Scotland,S,172316.0
2023-05-01,S12000042,Dundee City,Scotland,S,171168.0
2023-06-01,S12000042,Dundee City,Scotland,S,169258.0
2023-07-01,S12000042,Dundee City,Scotland,S,169606.0
2023-08-01,S12000042,Dundee City,Scotland,S,169272.0
2023-09-01,S12000042,Dundee City,Scotland,S,169801.0
2023-10-01,S12000042,Dundee City,Scotland,S,168045.0
2023-11-01,S12000042,Dundee City,Scotland,S,168822.0
2023-12-01,S12000042,Dundee City,Scotland,S,168735.0
2024-01-01,S12000042,Dundee City,Scotland,S,170661.0
2024-02-01,S12000042,Dundee City,Scotland,S,171154.0
2024-03-01,S12000042,Dundee City,Scotland,S,172023.0
2024-04-01,S12000042,Dundee City,Scotland,S,172259.0
2024-05-01,S12000042,Dundee City,Scotland,S,172442.0
2024-06-01,S12000042,Dundee City,Scotland,S,173147.0
2010-01-01,S12000044,North Lanarkshire,Scotland,S,103736.0
2010-02-01,S12000044,North Lanarkshire,Scotland,S,103877.0
2010-03-01,S12000044,North Lanarkshire,Scotland,S,103660.0
2010-04-01,S12000044,North Lanarkshire,Scotland,S,104282.0
2010-05-01,S12000044,North Lanarkshire,Scotland,S,105154.0
2010-06-01,S12000044,North Lanarkshire,Scotland,S,105580.0
2010-07-01,S12000044,North Lanarkshire,Scotland,S,104746.0
2010-08-01,S12000044,North Lanarkshire,Scotland,S,105628.0
2010-09-01,S12000044,North Lanarkshire,Scotland,S,105986.0
2010-10-01,S12000044,North Lanarkshire,Scotland,S,105160.0
2010-11-01,S12000044,North Lanarkshire,Scotland,S,104741.0
2010-12-01,S12000044,North Lanarkshire,Scotland,S,104599.0
2011-01-01,S12000044,North Lanarkshire,Scotland,S,104903.0
2011-02-01,S12000044,North Lanarkshire,Scotland,S,104774.0
2011-03-01,S12000044,North Lanarkshire,Scotland,S,104701.0
2011-04-01,S12000044,North Lanarkshire,Scotland,S,105394.0
2011-05-01,S12000044,North Lanarkshire,Scotland,S,106208.0
2011-06-01,S12000044,North Lanarkshire,Scotland,S,106926.0
2011-07-01,S12000044,North Lanarkshire,Scotland,S,106530.0
2011-08-01,S12000044,North Lanarkshire,Scotland,S,107247.0
2011-09-01,S12000044,North Lanarkshire,Scotland,S,107351.0
2011-10-01,S12000044,North Lanarkshire,Scotland,S,108520.0
2011-11-01,S12000044,North Lanarkshire,Scotland,S,108950.0
2011-12-01,S12000044,North Lanarkshire,Scotland,S,109805.0
2012-01-01,S12000044,North Lanarkshire,Scotland,S,110371.0
2012-02-01,S12000044,North Lanarkshire,Scotland,S,110886.0
2012-03-01,S12000044,North Lanarkshire,Scotland,S,111042.0
2012-04-01,S12000044,North Lanarkshire,Scotland,S,111910.0
2012-05-01,S12000044,North Lanarkshire,Scotland,S,112658.0
2012-06-01,S12000044,North Lanarkshire,Scotland,S,112834.0
2012-07-01,S12000044,North Lanarkshire,Scotland,S,112960.0
2012-08-01,S12000044,North Lanarkshire,Scotland,S,112963.0
2012-09-01,S12000044,North Lanarkshire,Scotland,S,113666.0
2012-10-01,S12000044,North Lanarkshire,Scotland,S,114105.0
2012-11-01,S12000044,North Lanarkshire,Scotland,S,114569.0
2012-12-01,S12000044,North Lanarkshire,Scotland,S,114735.0
2013-01-01,S12000044,North Lanarkshire,Scotland,S,115748.0
2013-02-01,S12000044,North Lanarkshire,Scotland,S,115388.0
2013-03-01,S12000044,North Lanarkshire,Scotland,S,116089.0
2013-04-01,S12000044,North Lanarkshire,Scotland,S,116889.0
2013-05-01,S12000044,North Lanarkshire,Scotland,S,117078.0
2013-06-01,S12000044,North Lanarkshire,Scotland,S,116732.0
2013-07-01,S12000044,North Lanarkshire,Scotland,S,117252.0
2013-08-01,S12000044,North Lanarkshire,Scotland,S,118163.0
2013-09-01,S12000044,North Lanarkshire,Scotland,S,119358.0
2013-10-01,S12000044,North Lanarkshire,Scotland,S,120023.0
2013-11-01,S12000044,North Lanarkshire,Scotland,S,120073.0
2013-12-01,S12000044,North Lanarkshire,Scotland,S,120760.0
2014-01-01,S12000044,North Lanarkshire,Scotland,S,121356.0
2014-02-01,S12000044,North Lanarkshire,Scotland,S,121867.0
2014-03-01,S12000044,North Lanarkshire,Scotland,S,121784.0
2014-04-01,S12000044,North Lanarkshire,Scotland,S,122434.0
2014-05-01,S12000044,North Lanarkshire,Scotland,S,123023.0
2014-06-01,S12000044,North Lanarkshire,Scotland,S,124597.0
2014-07-01,S12000044,North Lanarkshire,Scotland,S,125003.0
2014-08-01,S12000044,North Lanarkshire,Scotland,S,126228.0
2014-09-01,S12000044,North Lanarkshire,Scotland,S,127308.0
2014-10-01,S12000044,North Lanarkshire,Scotland,S,127704.0
2014-11-01,S12000044,North Lanarkshire,Scotland,S,128716.0
2014-12-01,S12000044,North Lanarkshire,Scotland,S,128682.0
2015-01-01,S12000044,North Lanarkshire,Scotland,S,128956.0
2015-02-01,S12000044,North Lanarkshire,Scotland,S,129050.0
2015-03-01,S12000044,North Lanarkshire,Scotland,S,129343.0
2015-04-01,S12000044,North Lanarkshire,Scotland,S,128672.0
2015-05-01,S12000044,North Lanarkshire,Scotland,S,129988.0
2015-06-01,S12000044,North Lanarkshire,Scotland,S,130205.0
2015-07-01,S12000044,North Lanarkshire,Scotland,S,130999.0
2015-08-01,S12000044,North Lanarkshire,Scotland,S,131510.0
2015-09-01,S12000044,North Lanarkshire,Scotland,S,131747.0
2015-10-01,S12000044,North Lanarkshire,Scotland,S,131449.0
2015-11-01,S12000044,North Lanarkshire,Scotland,S,131345.0
2015-12-01,S12000044,North Lanarkshire,Scotland,S,131601.0
2016-01-01,S12000044,North Lanarkshire,Scotland,S,131730.0
2016-02-01,S12000044,North Lanarkshire,Scotland,S,131594.0
2016-03-01,S12000044,North Lanarkshire,Scotland,S,131610.0
2016-04-01,S12000044,North Lanarkshire,Scotland,S,132239.0
2016-05-01,S12000044,North Lanarkshire,Scotland,S,133093.0
2016-06-01,S12000044,North Lanarkshire,Scotland,S,132852.0
2016-07-01,S12000044,North Lanarkshire,Scotland,S,132765.0
2016-08-01,S12000044,North Lanarkshire,Scotland,S,133266.0
2016-09-01,S12000044,North Lanarkshire,Scotland,S,133565.0
2016-10-01,S12000044,North Lanarkshire,Scotland,S,133755.0
2016-11-01,S12000044,North Lanarkshire,Scotland,S,134644.0
2016-12-01,S12000044,North Lanarkshire,Scotland,S,135136.0
2017-01-01,S12000044,North Lanarkshire,Scotland,S,134642.0
2017-02-01,S12000044,North Lanarkshire,Scotland,S,134598.0
2017-03-01,S12000044,North Lanarkshire,Scotland,S,134086.0
2017-04-01,S12000044,North Lanarkshire,Scotland,S,134378.0
2017-05-01,S12000044,North Lanarkshire,Scotland,S,134047.0
2017-06-01,S12000044,North Lanarkshire,Scotland,S,133482.0
2017-07-01,S12000044,North Lanarkshire,Scotland,S,132763.0
2017-08-01,S12000044,North Lanarkshire,Scotland,S,134220.0
2017-09-01,S12000044,North Lanarkshire,Scotland,S,133869.0
2017-10-01,S12000044,North Lanarkshire,Scotland,S,134087.0
2017-11-01,S12000044,North Lanarkshire,Scotland,S,134509.0
2017-12-01,S12000044,North Lanarkshire,Scotland,S,134964.0
2018-01-01,S12000044,North Lanarkshire,Scotland,S,135696.0
2018-02-01,S12000044,North Lanarkshire,Scotland,S,136062.0
2018-03-01,S12000044,North Lanarkshire,Scotland,S,136208.0
2018-04-01,S12000044,North Lanarkshire,Scotland,S,136725.0
2018-05-01,S12000044,North Lanarkshire,Scotland,S,137238.0
2018-06-01,S12000044,North Lanarkshire,Scotland,S,137665.0
2018-07-01,S12000044,North Lanarkshire,Scotland,S,138422.0
2018-08-01,S12000044,North Lanarkshire,Scotland,S,138474.0
2018-09-01,S12000044,North Lanarkshire,Scotland,S,138763.0
2018-10-01,S12000044,North Lanarkshire,Scotland,S,138423.0
2018-11-01,S12000044,North Lanarkshire,Scotland,S,138687.0
2018-12-01,S12000044,North Lanarkshire,Scotland,S,138732.0
2019-01-01,S12000044,North Lanarkshire,Scotland,S,139729.0
2019-02-01,S12000044,North Lanarkshire,Scotland,S,139309.0
2019-03-01,S12000044,North Lanarkshire,Scotland,S,139446.0
2019-04-01,S12000044,North Lanarkshire,Scotland,S,139555.0
2019-05-01,S12000044,North Lanarkshire,Scotland,S,140340.0
2019-06-01,S12000044,North Lanarkshire,Scotland,S,140024.0
2019-07-01,S12000044,North Lanarkshire,Scotland,S,140432.0
2019-08-01,S12000044,North Lanarkshire,Scotland,S,140885.0
2019-09-01,S12000044,North Lanarkshire,Scotland,S,141823.0
2019-10-01,S12000044,North Lanarkshire,Scotland,S,141744.0
2019-11-01,S12000044,North Lanarkshire,Scotland,S,141406.0
2019-12-01,S12000044,North Lanarkshire,Scotland,S,142090.0
2020-01-01,S12000044,North Lanarkshire,Scotland,S,141701.0
2020-02-01,S12000044,North Lanarkshire,Scotland,S,141813.0
2020-03-01,S12000044,North Lanarkshire,Scotland,S,142088.0
2020-04-01,S12000044,North Lanarkshire,Scotland,S,142143.0
2020-05-01,S12000044,North Lanarkshire,Scotland,S,140964.0
2020-06-01,S12000044,North Lanarkshire,Scotland,S,140500.0
2020-07-01,S12000044,North Lanarkshire,Scotland,S,140923.0
2020-08-01,S12000044,North Lanarkshire,Scotland,S,140841.0
2020-09-01,S12000044,North Lanarkshire,Scotland,S,141046.0
2020-10-01,S12000044,North Lanarkshire,Scotland,S,141965.0
2020-11-01,S12000044,North Lanarkshire,Scotland,S,142085.0
2020-12-01,S12000044,North Lanarkshire,Scotland,S,142289.0
2021-01-01,S12000044,North Lanarkshire,Scotland,S,144075.0
2021-02-01,S12000044,North Lanarkshire,Scotland,S,145235.0
2021-03-01,S12000044,North Lanarkshire,Scotland,S,147328.0
2021-04-01,S12000044,North Lanarkshire,Scotland,S,147665.0
2021-05-01,S12000044,North Lanarkshire,Scotland,S,148820.0
2021-06-01,S12000044,North Lanarkshire,Scotland,S,150622.0
2021-07-01,S12000044,North Lanarkshire,Scotland,S,151528.0
2021-08-01,S12000044,North Lanarkshire,Scotland,S,152738.0
2021-09-01,S12000044,North Lanarkshire,Scotland,S,154892.0
2021-10-01,S12000044,North Lanarkshire,Scotland,S,155788.0
2021-11-01,S12000044,North Lanarkshire,Scotland,S,157488.0
2021-12-01,S12000044,North Lanarkshire,Scotland,S,159376.0
2022-01-01,S12000044,North Lanarkshire,Scotland,S,159888.0
2022-02-01,S12000044,North Lanarkshire,Scotland,S,160378.0
2022-03-01,S12000044,North Lanarkshire,Scotland,S,160179.0
2022-04-01,S12000044,North Lanarkshire,Scotland,S,161120.0
2022-05-01,S12000044,North Lanarkshire,Scotland,S,160771.0
2022-06-01,S12000044,North Lanarkshire,Scotland,S,161493.0
2022-07-01,S12000044,North Lanarkshire,Scotland,S,161623.0
2022-08-01,S12000044,North Lanarkshire,Scotland,S,161834.0
2022-09-01,S12000044,North Lanarkshire,Scotland,S,162172.0
2022-10-01,S12000044,North Lanarkshire,Scotland,S,162971.0
2022-11-01,S12000044,North Lanarkshire,Scotland,S,164480.0
2022-12-01,S12000044,North Lanarkshire,Scotland,S,165032.0
2023-01-01,S12000044,North Lanarkshire,Scotland,S,164536.0
2023-02-01,S12000044,North Lanarkshire,Scotland,S,163565.0
2023-03-01,S12000044,North Lanarkshire,Scotland,S,164317.0
2023-04-01,S12000044,North Lanarkshire,Scotland,S,164417.0
2023-05-01,S12000044,North Lanarkshire,Scotland,S,164247.0
2023-06-01,S12000044,North Lanarkshire,Scotland,S,164269.0
2023-07-01,S12000044,North Lanarkshire,Scotland,S,164762.0
2023-08-01,S12000044,North Lanarkshire,Scotland,S,164473.0
2023-09-01,S12000044,North Lanarkshire,Scotland,S,164015.0
2023-10-01,S12000044,North Lanarkshire,Scotland,S,163132.0
2023-11-01,S12000044,North Lanarkshire,Scotland,S,162406.0
2023-12-01,S12000044,North Lanarkshire,Scotland,S,162164.0
2024-01-01,S12000044,North Lanarkshire,Scotland,S,163343.0
2024-02-01,S12000044,North Lanarkshire,Scotland,S,163481.0
2024-03-01,S12000044,North Lanarkshire,Scotland,S,164128.0
2024-04-01,S12000044,North Lanarkshire,Scotland,S,165355.0
2024-05-01,S12000044,North Lanarkshire,Scotland,S,166091.0
2024-06-01,S12000044,North Lanarkshire,Scotland,S,167907.0
2010-01-01,S12000045,East Dunbartonshire,Scotland,S,102020.0
2010-02-01,S12000045,East Dunbartonshire,Scotland,S,102534.0
2010-03-01,S12000045,East Dunbartonshire,Scotland,S,101966.0
2010-04-01,S12000045,East Dunbartonshire,Scotland,S,102075.0
2010-05-01,S12000045,East Dunbartonshire,Scotland,S,102804.0
2010-06-01,S12000045,East Dunbartonshire,Scotland,S,103267.0
2010-07-01,S12000045,East Dunbartonshire,Scotland,S,103583.0
2010-08-01,S12000045,East Dunbartonshire,Scotland,S,103666.0
2010-09-01,S12000045,East Dunbartonshire,Scotland,S,103912.0
2010-10-01,S12000045,East Dunbartonshire,Scotland,S,104232.0
2010-11-01,S12000045,East Dunbartonshire,Scotland,S,104150.0
2010-12-01,S12000045,East Dunbartonshire,Scotland,S,104566.0
2011-01-01,S12000045,East Dunbartonshire,Scotland,S,104899.0
2011-02-01,S12000045,East Dunbartonshire,Scotland,S,105026.0
2011-03-01,S12000045,East Dunbartonshire,Scotland,S,105152.0
2011-04-01,S12000045,East Dunbartonshire,Scotland,S,104928.0
2011-05-01,S12000045,East Dunbartonshire,Scotland,S,105705.0
2011-06-01,S12000045,East Dunbartonshire,Scotland,S,106225.0
2011-07-01,S12000045,East Dunbartonshire,Scotland,S,106658.0
2011-08-01,S12000045,East Dunbartonshire,Scotland,S,107200.0
2011-09-01,S12000045,East Dunbartonshire,Scotland,S,106318.0
2011-10-01,S12000045,East Dunbartonshire,Scotland,S,107360.0
2011-11-01,S12000045,East Dunbartonshire,Scotland,S,106526.0
2011-12-01,S12000045,East Dunbartonshire,Scotland,S,107220.0
2012-01-01,S12000045,East Dunbartonshire,Scotland,S,107573.0
2012-02-01,S12000045,East Dunbartonshire,Scotland,S,107422.0
2012-03-01,S12000045,East Dunbartonshire,Scotland,S,107779.0
2012-04-01,S12000045,East Dunbartonshire,Scotland,S,108305.0
2012-05-01,S12000045,East Dunbartonshire,Scotland,S,108398.0
2012-06-01,S12000045,East Dunbartonshire,Scotland,S,109242.0
2012-07-01,S12000045,East Dunbartonshire,Scotland,S,108893.0
2012-08-01,S12000045,East Dunbartonshire,Scotland,S,108741.0
2012-09-01,S12000045,East Dunbartonshire,Scotland,S,108500.0
2012-10-01,S12000045,East Dunbartonshire,Scotland,S,108187.0
2012-11-01,S12000045,East Dunbartonshire,Scotland,S,108575.0
2012-12-01,S12000045,East Dunbartonshire,Scotland,S,109598.0
2013-01-01,S12000045,East Dunbartonshire,Scotland,S,110295.0
2013-02-01,S12000045,East Dunbartonshire,Scotland,S,110479.0
2013-03-01,S12000045,East Dunbartonshire,Scotland,S,111423.0
2013-04-01,S12000045,East Dunbartonshire,Scotland,S,112213.0
2013-05-01,S12000045,East Dunbartonshire,Scotland,S,112234.0
2013-06-01,S12000045,East Dunbartonshire,Scotland,S,112426.0
2013-07-01,S12000045,East Dunbartonshire,Scotland,S,112885.0
2013-08-01,S12000045,East Dunbartonshire,Scotland,S,112856.0
2013-09-01,S12000045,East Dunbartonshire,Scotland,S,112731.0
2013-10-01,S12000045,East Dunbartonshire,Scotland,S,113396.0
2013-11-01,S12000045,East Dunbartonshire,Scotland,S,114172.0
2013-12-01,S12000045,East Dunbartonshire,Scotland,S,114033.0
2014-01-01,S12000045,East Dunbartonshire,Scotland,S,114532.0
2014-02-01,S12000045,East Dunbartonshire,Scotland,S,115026.0
2014-03-01,S12000045,East Dunbartonshire,Scotland,S,114847.0
2014-04-01,S12000045,East Dunbartonshire,Scotland,S,115331.0
2014-05-01,S12000045,East Dunbartonshire,Scotland,S,115908.0
2014-06-01,S12000045,East Dunbartonshire,Scotland,S,116511.0
2014-07-01,S12000045,East Dunbartonshire,Scotland,S,116710.0
2014-08-01,S12000045,East Dunbartonshire,Scotland,S,117185.0
2014-09-01,S12000045,East Dunbartonshire,Scotland,S,117607.0
2014-10-01,S12000045,East Dunbartonshire,Scotland,S,117981.0
2014-11-01,S12000045,East Dunbartonshire,Scotland,S,118739.0
2014-12-01,S12000045,East Dunbartonshire,Scotland,S,118615.0
2015-01-01,S12000045,East Dunbartonshire,Scotland,S,118543.0
2015-02-01,S12000045,East Dunbartonshire,Scotland,S,118368.0
2015-03-01,S12000045,East Dunbartonshire,Scotland,S,119177.0
2015-04-01,S12000045,East Dunbartonshire,Scotland,S,119506.0
2015-05-01,S12000045,East Dunbartonshire,Scotland,S,119542.0
2015-06-01,S12000045,East Dunbartonshire,Scotland,S,120495.0
2015-07-01,S12000045,East Dunbartonshire,Scotland,S,120719.0
2015-08-01,S12000045,East Dunbartonshire,Scotland,S,119999.0
2015-09-01,S12000045,East Dunbartonshire,Scotland,S,120022.0
2015-10-01,S12000045,East Dunbartonshire,Scotland,S,120406.0
2015-11-01,S12000045,East Dunbartonshire,Scotland,S,120926.0
2015-12-01,S12000045,East Dunbartonshire,Scotland,S,120934.0
2016-01-01,S12000045,East Dunbartonshire,Scotland,S,121065.0
2016-02-01,S12000045,East Dunbartonshire,Scotland,S,121163.0
2016-03-01,S12000045,East Dunbartonshire,Scotland,S,121813.0
2016-04-01,S12000045,East Dunbartonshire,Scotland,S,122814.0
2016-05-01,S12000045,East Dunbartonshire,Scotland,S,122792.0
2016-06-01,S12000045,East Dunbartonshire,Scotland,S,123836.0
2016-07-01,S12000045,East Dunbartonshire,Scotland,S,124271.0
2016-08-01,S12000045,East Dunbartonshire,Scotland,S,124536.0
2016-09-01,S12000045,East Dunbartonshire,Scotland,S,124733.0
2016-10-01,S12000045,East Dunbartonshire,Scotland,S,124588.0
2016-11-01,S12000045,East Dunbartonshire,Scotland,S,124501.0
2016-12-01,S12000045,East Dunbartonshire,Scotland,S,124339.0
2017-01-01,S12000045,East Dunbartonshire,Scotland,S,124127.0
2017-02-01,S12000045,East Dunbartonshire,Scotland,S,124662.0
2017-03-01,S12000045,East Dunbartonshire,Scotland,S,126064.0
2017-04-01,S12000045,East Dunbartonshire,Scotland,S,126022.0
2017-05-01,S12000045,East Dunbartonshire,Scotland,S,126221.0
2017-06-01,S12000045,East Dunbartonshire,Scotland,S,127068.0
2017-07-01,S12000045,East Dunbartonshire,Scotland,S,126895.0
2017-08-01,S12000045,East Dunbartonshire,Scotland,S,126522.0
2017-09-01,S12000045,East Dunbartonshire,Scotland,S,125876.0
2017-10-01,S12000045,East Dunbartonshire,Scotland,S,126246.0
2017-11-01,S12000045,East Dunbartonshire,Scotland,S,126264.0
2017-12-01,S12000045,East Dunbartonshire,Scotland,S,125933.0
2018-01-01,S12000045,East Dunbartonshire,Scotland,S,125930.0
2018-02-01,S12000045,East Dunbartonshire,Scotland,S,126711.0
2018-03-01,S12000045,East Dunbartonshire,Scotland,S,126832.0
2018-04-01,S12000045,East Dunbartonshire,Scotland,S,127598.0
2018-05-01,S12000045,East Dunbartonshire,Scotland,S,128162.0
2018-06-01,S12000045,East Dunbartonshire,Scotland,S,128577.0
2018-07-01,S12000045,East Dunbartonshire,Scotland,S,128905.0
2018-08-01,S12000045,East Dunbartonshire,Scotland,S,129592.0
2018-09-01,S12000045,East Dunbartonshire,Scotland,S,130081.0
2018-10-01,S12000045,East Dunbartonshire,Scotland,S,130520.0
2018-11-01,S12000045,East Dunbartonshire,Scotland,S,129834.0
2018-12-01,S12000045,East Dunbartonshire,Scotland,S,130006.0
2019-01-01,S12000045,East Dunbartonshire,Scotland,S,129528.0
2019-02-01,S12000045,East Dunbartonshire,Scotland,S,129296.0
2019-03-01,S12000045,East Dunbartonshire,Scotland,S,130158.0
2019-04-01,S12000045,East Dunbartonshire,Scotland,S,130410.0
2019-05-01,S12000045,East Dunbartonshire,Scotland,S,131621.0
2019-06-01,S12000045,East Dunbartonshire,Scotland,S,132345.0
2019-07-01,S12000045,East Dunbartonshire,Scotland,S,132317.0
2019-08-01,S12000045,East Dunbartonshire,Scotland,S,132436.0
2019-09-01,S12000045,East Dunbartonshire,Scotland,S,133121.0
2019-10-01,S12000045,East Dunbartonshire,Scotland,S,133756.0
2019-11-01,S12000045,East Dunbartonshire,Scotland,S,134621.0
2019-12-01,S12000045,East Dunbartonshire,Scotland,S,133779.0
2020-01-01,S12000045,East Dunbartonshire,Scotland,S,133272.0
2020-02-01,S12000045,East Dunbartonshire,Scotland,S,133286.0
2020-03-01,S12000045,East Dunbartonshire,Scotland,S,133988.0
2020-04-01,S12000045,East Dunbartonshire,Scotland,S,134090.0
2020-05-01,S12000045,East Dunbartonshire,Scotland,S,132238.0
2020-06-01,S12000045,East Dunbartonshire,Scotland,S,131447.0
2020-07-01,S12000045,East Dunbartonshire,Scotland,S,132082.0
2020-08-01,S12000045,East Dunbartonshire,Scotland,S,131874.0
2020-09-01,S12000045,East Dunbartonshire,Scotland,S,132364.0
2020-10-01,S12000045,East Dunbartonshire,Scotland,S,132956.0
2020-11-01,S12000045,East Dunbartonshire,Scotland,S,133037.0
2020-12-01,S12000045,East Dunbartonshire,Scotland,S,133428.0
2021-01-01,S12000045,East Dunbartonshire,Scotland,S,134512.0
2021-02-01,S12000045,East Dunbartonshire,Scotland,S,135959.0
2021-03-01,S12000045,East Dunbartonshire,Scotland,S,137016.0
2021-04-01,S12000045,East Dunbartonshire,Scotland,S,137195.0
2021-05-01,S12000045,East Dunbartonshire,Scotland,S,138707.0
2021-06-01,S12000045,East Dunbartonshire,Scotland,S,139903.0
2021-07-01,S12000045,East Dunbartonshire,Scotland,S,141441.0
2021-08-01,S12000045,East Dunbartonshire,Scotland,S,142192.0
2021-09-01,S12000045,East Dunbartonshire,Scotland,S,143282.0
2021-10-01,S12000045,East Dunbartonshire,Scotland,S,144241.0
2021-11-01,S12000045,East Dunbartonshire,Scotland,S,146037.0
2021-12-01,S12000045,East Dunbartonshire,Scotland,S,147717.0
2022-01-01,S12000045,East Dunbartonshire,Scotland,S,149024.0
