lad_code,lad_name,region,nation,current_price,median_annual_earnings,price_to_income_ratio,bank_rate_scenario,mortgage_rate_pct,scenario,prob_negative_equity,monthly_drift,monthly_vol
S12000038,Renfrewshire,Scotland,S,195414.0,33694.0,5.799667596604737,3.75,4.895,base,0.0022,0.001712,0.011596
S12000039,West Dunbartonshire,Scotland,S,189223.0,34173.0,5.537207737102391,3.75,4.895,base,0.0,0.002868,0.00847
S12000040,West Lothian,Scotland,S,219586.0,31574.0,6.9546462279090395,3.75,4.895,base,0.0,0.002499,0.009591
S12000041,Angus,Scotland,S,187847.0,33308.0,5.6396961690885075,3.75,4.895,base,0.0,0.002467,0.009761
S12000042,Dundee City,Scotland,S,173147.0,39365.0,4.398501206655658,3.75,4.895,base,0.0,0.003767,0.010608
S12000044,North Lanarkshire,Scotland,S,167907.0,31068.0,5.404499806875242,3.75,4.895,base,0.0,0.003489,0.011198
S12000045,East Dunbartonshire,Scotland,S,155312.0,34015.0,4.565985594590622,3.75,4.895,base,0.0,0.003279,0.011516
S12000046,Glasgow City,Scotland,S,190047.0,33637.0,5.649939055207064,3.75,4.895,base,0.0,0.002734,0.010172
S12000047,Fife,Scotland,S,196258.0,35479.0,5.5316666196905215,3.75,4.895,base,0.0,0.003054,0.00995
S12000049,Glasgow City,Scotland,S,165966.0,32103.0,5.169797215213531,3.75,4.895,base,0.0,0.003134,0.011322
S12000050,North Lanarkshire,Scotland,S,208039.0,32734.0,6.355440826052423,3.75,4.895,base,0.0,0.002414,0.010497
N09000001,Antrim and Newtownabbey,Northern Ireland,N,201570.0,34358.0,5.8667559229291575,3.75,4.895,base,0.0,0.00386,0.010531
N09000002,"Armagh City, Banbridge and Craigavon",Northern Ireland,N,155353.0,30157.0,5.151473952979408,3.75,4.895,base,0.0,0.003493,0.010654
N09000003,Belfast,Northern Ireland,N,175923.0,32047.0,5.4895310013417795,3.75,4.895,base,0.0,0.001719,0.008904
N09000004,Causeway Coast and Glens,Northern Ireland,N,163123.0,31481.0,5.181633366157365,3.75,4.895,base,0.0002,0.003215,0.011705
N09000005,Derry City and Strabane,Northern Ireland,N,193255.0,32056.0,6.028668579985026,3.75,4.895,base,0.0,0.003368,0.00979
N09000006,Fermanagh and Omagh,Northern Ireland,N,182085.0,33254.0,5.4755818848860285,3.75,4.895,base,0.0,0.003893,0.009981
N09000007,Lisburn and Castlereagh,Northern Ireland,N,192139.0,30540.0,6.291388343156516,3.75,4.895,base,0.0,0.003457,0.008773
N09000008,Mid and East Antrim,Northern Ireland,N,194995.0,29863.0,6.529652077822054,3.75,4.895,base,0.0,0.003747,0.008675
N09000009,Mid Ulster,Northern Ireland,N,179179.0,30424.0,5.889396529056008,3.75,4.895,base,0.0,0.003807,0.009734
N09000010,"Newry, Mourne and Down",Northern Ireland,N,215359.0,30810.0,6.989905874716001,3.75,4.895,base,0.0018,0.001847,0.011653
N09000011,Ards and North Down,Northern Ireland,N,183383.0,33223.0,5.519760406946995,3.75,4.895,base,0.0,0.003723,0.011634
E06000001,Hartlepool,North East,E,146858.0,37579.0,3.9079805210356846,4.75,5.746,plus_1pct,0.0002,0.001764,0.009577
E06000002,Middlesbrough,North East,E,170889.0,28274.0,6.044033387564547,4.75,5.746,plus_1pct,0.0,0.001906,0.008221
E06000003,Redcar and Cleveland,North East,E,162513.0,30190.0,5.383007618416694,4.75,5.746,plus_1pct,0.0,0.001779,0.00754
E06000004,Stockton-on-Tees,North East,E,203870.0,35818.0,5.69183092299961,4.75,5.746,plus_1pct,0.0,0.002883,0.008425
E06000005,Darlington,North East,E,160614.0,30715.0,5.229171414618265,4.75,5.746,plus_1pct,0.0,0.002026,0.007867
E06000047,County Durham,North East,E,176733.0,33942.0,5.206911790701786,4.75,5.746,plus_1pct,0.0,0.002397,0.008262
E08000037,Gateshead,North East,E,172849.0,31414.0,5.502291971732348,4.75,5.746,plus_1pct,0.0,0.001813,0.00702
E08000021,Newcastle upon Tyne,North East,E,152236.0,28335.0,5.372719251808717,4.75,5.746,plus_1pct,0.0006,0.001228,0.009505
E08000022,North Tyneside,North East,E,152114.0,25993.0,5.852114030700573,4.75,5.746,plus_1pct,0.0,0.001766,0.008737
E08000023,South Tyneside,North East,E,186765.0,31868.0,5.860581147232334,4.75,5.746,plus_1pct,0.0,0.002111,0.008031
E08000024,Sunderland,North East,E,132296.0,33974.0,3.894036616235945,4.75,5.746,plus_1pct,0.0,0.002868,0.007223
E06000057,Northumberland,North East,E,177249.0,32216.0,5.501893469083685,4.75,5.746,plus_1pct,0.0,0.002398,0.007485
E06000006,Halton,North West,E,222324.0,34650.0,6.416277056277056,4.75,5.746,plus_1pct,0.0,0.002534,0.007733
E06000007,Warrington,North West,E,207785.0,31136.0,6.6734647995889,4.75,5.746,plus_1pct,0.0,0.001858,0.008018
E06000008,Blackburn with Darwen,North West,E,197242.0,34529.0,5.712357728286368,4.75,5.746,plus_1pct,0.0,0.002501,0.008348
E06000009,Blackpool,North West,E,202058.0,32080.0,6.29856608478803,4.75,5.746,plus_1pct,0.0,0.002292,0.008008
E08000001,Bolton,North West,E,236447.0,33718.0,7.0124859125689545,4.75,5.746,plus_1pct,0.0,0.001981,0.006655
E08000002,Bury,North West,E,203146.0,33040.0,6.148486682808716,4.75,5.746,plus_1pct,0.0,0.003206,0.007667
E08000003,Manchester,North West,E,206527.0,28419.0,7.267215595200394,4.75,5.746,plus_1pct,0.0,0.001541,0.00794
E08000004,Oldham,North West,E,219502.0,37719.0,5.819401362708449,4.75,5.746,plus_1pct,0.0,0.002899,0.006995
E08000005,Rochdale,North West,E,209609.0,32868.0,6.377297067056103,4.75,5.746,plus_1pct,0.0,0.002918,0.008686
E08000006,Salford,North West,E,246805.0,35366.0,6.978595260985127,4.75,5.746,plus_1pct,0.0,0.002597,0.007423
E08000007,Stockport,North West,E,194232.0,31774.0,6.112922515264052,4.75,5.746,plus_1pct,0.0,0.001792,0.0073
E08000008,Tameside,North West,E,238390.0,32775.0,7.273531655225019,4.75,5.746,plus_1pct,0.0,0.002631,0.008856
E08000009,Trafford,North West,E,241173.0,31755.0,7.594803967879074,4.75,5.746,plus_1pct,0.0,0.00168,0.006999
E08000010,Wigan,North West,E,220731.0,37943.0,5.817436681337796,4.75,5.746,plus_1pct,0.0,0.00129,0.007051
E08000011,Knowsley,North West,E,236932.0,36645.0,6.46560240141902,4.75,5.746,plus_1pct,0.0,0.003006,0.007334
E08000012,Liverpool,North West,E,181476.0,26605.0,6.821123848900583,4.75,5.746,plus_1pct,0.0,0.002154,0.008674
E08000013,St. Helens,North West,E,199794.0,31397.0,6.363474217281906,4.75,5.746,plus_1pct,0.0,0.001745,0.008353
E08000014,Sefton,North West,E,215288.0,35321.0,6.095184168058662,4.75,5.746,plus_1pct,0.0,0.002893,0.008695
E08000015,Wirral,North West,E,210721.0,31485.0,6.69274257582976,4.75,5.746,plus_1pct,0.0,0.002048,0.007553
E07000117,Chorley,North West,E,202288.0,37801.0,5.351392820295759,4.75,5.746,plus_1pct,0.0,0.001846,0.007188
E07000118,Fylde,North West,E,278952.0,36392.0,7.6652011431083755,4.75,5.746,plus_1pct,0.0,0.003569,0.008717
E07000119,Hyndburn,North West,E,195732.0,36150.0,5.414439834024896,4.75,5.746,plus_1pct,0.0,0.002663,0.007084
E07000120,Lancaster,North West,E,194709.0,32824.0,5.9319095783573,4.75,5.746,plus_1pct,0.0,0.002538,0.009035
E07000121,Pendle,North West,E,208657.0,28888.0,7.222964552755469,4.75,5.746,plus_1pct,0.0,0.001783,0.006727
E07000122,Preston,North West,E,190702.0,38177.0,4.995206537967887,4.75,5.746,plus_1pct,0.0,0.002778,0.006514
E07000123,Ribble Valley,North West,E,229148.0,35103.0,6.5278751103894255,4.75,5.746,plus_1pct,0.0,0.002242,0.008481
E07000124,Rossendale,North West,E,268270.0,30939.0,8.670933126474676,4.75,5.746,plus_1pct,0.0,0.002594,0.007122
E07000125,South Ribble,North West,E,207374.0,36511.0,5.6797677412286705,4.75,5.746,plus_1pct,0.0,0.002321,0.006952
E07000126,West Lancashire,North West,E,232502.0,33146.0,7.014481385385869,4.75,5.746,plus_1pct,0.0,0.003047,0.008901
E07000127,Wyre,North West,E,179905.0,32255.0,5.577584870562704,4.75,5.746,plus_1pct,0.0,0.002435,0.008805
E07000163,Allerdale,North West,E,192551.0,34297.0,5.614222818322302,4.75,5.746,plus_1pct,0.0,0.001783,0.006706
E07000164,Barrow-in-Furness,North West,E,221690.0,31967.0,6.934964181812494,4.75,5.746,plus_1pct,0.0,0.001751,0.00868
E07000165,Carlisle,North West,E,226338.0,29878.0,7.575406653725149,4.75,5.746,plus_1pct,0.0,0.001307,0.006577
E07000166,Copeland,North West,E,220261.0,33613.0,6.5528515752833725,4.75,5.746,plus_1pct,0.0,0.002969,0.008391
E07000167,Eden,North West,E,205402.0,33569.0,6.11880008341029,4.75,5.746,plus_1pct,0.0,0.002069,0.00874
E07000168,South Lakeland,North West,E,240587.0,34992.0,6.875485825331505,4.75,5.746,plus_1pct,0.0,0.002778,0.008817
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,E,213202.0,35984.0,5.924911071587372,4.75,5.746,plus_1pct,0.0,0.002354,0.006928
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,E,261190.0,31880.0,8.192910915934755,4.75,5.746,plus_1pct,0.0,0.003123,0.008556
E06000012,North East Lincolnshire,Yorkshire and The Humber,E,242951.0,32659.0,7.439021402982332,4.75,5.746,plus_1pct,0.0,0.00148,0.007027
E06000013,North Lincolnshire,Yorkshire and The Humber,E,194059.0,27540.0,7.046441539578795,4.75,5.746,plus_1pct,0.0,0.001633,0.008537
E06000014,York,Yorkshire and The Humber,E,212039.0,34498.0,6.14641428488608,4.75,5.746,plus_1pct,0.0,0.001829,0.00675
E08000016,Barnsley,Yorkshire and The Humber,E,217704.0,33378.0,6.522380010785548,4.75,5.746,plus_1pct,0.0,0.002263,0.007922
E08000017,Doncaster,Yorkshire and The Humber,E,240224.0,36549.0,6.572655886617965,4.75,5.746,plus_1pct,0.0,0.001637,0.007217
E08000018,Rotherham,Yorkshire and The Humber,E,196032.0,32481.0,6.035282164957976,4.75,5.746,plus_1pct,0.0,0.001225,0.006782
E08000019,Sheffield,Yorkshire and The Humber,E,202056.0,30695.0,6.582700765597003,4.75,5.746,plus_1pct,0.0,0.001407,0.006547
E08000032,Bradford,Yorkshire and The Humber,E,202880.0,32084.0,6.323401072185513,4.75,5.746,plus_1pct,0.0,0.002791,0.007565
E08000033,Calderdale,Yorkshire and The Humber,E,197930.0,33618.0,5.88761972752692,4.75,5.746,plus_1pct,0.0,0.000963,0.007816
E08000034,Kirklees,Yorkshire and The Humber,E,220019.0,33702.0,6.528366269064151,4.75,5.746,plus_1pct,0.0,0.002313,0.006513
E08000035,Leeds,Yorkshire and The Humber,E,196005.0,31998.0,6.125539096193512,4.75,5.746,plus_1pct,0.0,0.003227,0.007797
E08000036,Wakefield,Yorkshire and The Humber,E,210085.0,33579.0,6.256440036927842,4.75,5.746,plus_1pct,0.0,0.001719,0.008298
E07000169,Scarborough,Yorkshire and The Humber,E,241957.0,29142.0,8.302690275204172,4.75,5.746,plus_1pct,0.0,0.002815,0.007666
E07000170,Selby,Yorkshire and The Humber,E,178346.0,33598.0,5.308232632894815,4.75,5.746,plus_1pct,0.0,0.001503,0.006494
E06000015,Derby,East Midlands,E,242932.0,37765.0,6.432728717066066,4.75,5.746,plus_1pct,0.0,0.001649,0.008162
E06000016,Leicester,East Midlands,E,253790.0,36016.0,7.046590404264771,4.75,5.746,plus_1pct,0.0003,0.00184,0.009822
E06000017,Rutland,East Midlands,E,274485.0,31961.0,8.58812302493664,4.75,5.746,plus_1pct,0.0,0.003247,0.008391
E06000018,Nottingham,East Midlands,E,274329.0,34835.0,7.875096885316492,4.75,5.746,plus_1pct,0.0,0.001907,0.007536
E07000129,Amber Valley,East Midlands,E,264738.0,28784.0,9.197401334074486,4.75,5.746,plus_1pct,0.0,0.0018,0.008379
E07000130,Bolsover,East Midlands,E,237453.0,34977.0,6.788832661463247,4.75,5.746,plus_1pct,0.0,0.001764,0.008788
E07000131,Chesterfield,East Midlands,E,265645.0,31087.0,8.545211824878567,4.75,5.746,plus_1pct,0.0,0.002345,0.008023
E07000132,Derbyshire Dales,East Midlands,E,244557.0,31915.0,7.662760457465142,4.75,5.746,plus_1pct,0.0,0.003321,0.009405
E07000133,Erewash,East Midlands,E,272807.0,33066.0,8.250378031815158,4.75,5.746,plus_1pct,0.0019,0.001244,0.010367
E07000134,High Peak,East Midlands,E,257718.0,31087.0,8.290217775919194,4.75,5.746,plus_1pct,0.0,0.00105,0.007706
E07000135,North East Derbyshire,East Midlands,E,252736.0,35057.0,7.209287731408849,4.75,5.746,plus_1pct,0.0,0.00208,0.007503
E07000136,South Derbyshire,East Midlands,E,298500.0,37914.0,7.873081183731603,4.75,5.746,plus_1pct,0.0,0.001434,0.007554
E07000137,Blaby,East Midlands,E,241679.0,29917.0,8.078316676137312,4.75,5.746,plus_1pct,0.0,0.003178,0.009395
E07000138,Charnwood,East Midlands,E,226741.0,32086.0,7.066664588917285,4.75,5.746,plus_1pct,0.0,0.002363,0.008492
E07000139,Harborough,East Midlands,E,203190.0,35007.0,5.804267717884994,4.75,5.746,plus_1pct,0.0,0.002967,0.010308
E07000140,Hinckley and Bosworth,East Midlands,E,234686.0,39301.0,5.971501997404646,4.75,5.746,plus_1pct,0.0,0.002962,0.010116
E07000141,Melton,East Midlands,E,243635.0,39217.0,6.21248438177321,4.75,5.746,plus_1pct,0.0,0.001027,0.00788
E07000142,North West Leicestershire,East Midlands,E,221439.0,31512.0,7.027132520944402,4.75,5.746,plus_1pct,0.0,0.003112,0.010319
E07000143,Oadby and Wigston,East Midlands,E,292135.0,34977.0,8.352202876175772,4.75,5.746,plus_1pct,0.0003,0.002021,0.010071
E07000171,Boston,East Midlands,E,278186.0,32623.0,8.527296692517549,4.75,5.746,plus_1pct,0.0,0.003383,0.008849
E07000172,East Lindsey,East Midlands,E,280519.0,31069.0,9.028903408542277,4.75,5.746,plus_1pct,0.0,0.002436,0.008366
E07000173,Lincoln,East Midlands,E,236621.0,36526.0,6.478152548869298,4.75,5.746,plus_1pct,0.0,0.003138,0.010381
E07000174,North Kesteven,East Midlands,E,226285.0,36400.0,6.216620879120879,4.75,5.746,plus_1pct,0.0,0.002236,0.007588
E07000175,South Holland,East Midlands,E,259266.0,27720.0,9.353030303030303,4.75,5.746,plus_1pct,0.0,0.003186,0.009187
E07000176,South Kesteven,East Midlands,E,258761.0,33084.0,7.821333575142063,4.75,5.746,plus_1pct,0.0,0.002171,0.008319
E07000177,West Lindsey,East Midlands,E,311049.0,39512.0,7.872266653168658,4.75,5.746,plus_1pct,0.0,0.002943,0.00827
E07000191,Corby,East Midlands,E,279309.0,31411.0,8.892076024322689,4.75,5.746,plus_1pct,0.0,0.002359,0.009641
E07000192,Daventry,East Midlands,E,226173.0,35023.0,6.457841989549724,4.75,5.746,plus_1pct,0.0,0.001866,0.008174
E07000193,East Northamptonshire,East Midlands,E,283051.0,28821.0,9.820998577426183,4.75,5.746,plus_1pct,0.0,0.002851,0.009096
E07000194,Kettering,East Midlands,E,282921.0,36262.0,7.802134465832,4.75,5.746,plus_1pct,0.0,0.003285,0.00924
E07000195,Northampton,East Midlands,E,245262.0,32026.0,7.658215200149878,4.75,5.746,plus_1pct,0.0,0.001977,0.007848
E07000196,South Northamptonshire,East Midlands,E,278897.0,34248.0,8.143453632328896,4.75,5.746,plus_1pct,0.0,0.00268,0.01018
E07000197,Wellingborough,East Midlands,E,268783.0,34862.0,7.709913372726751,4.75,5.746,plus_1pct,0.0,0.002022,0.008452
E07000178,Rushcliffe,East Midlands,E,221967.0,31262.0,7.100217516473674,4.75,5.746,plus_1pct,0.0,0.001906,0.007748
E06000019,"Herefordshire, County of",West Midlands,E,295796.0,34390.0,8.601221285257342,4.75,5.746,plus_1pct,0.0,0.002959,0.008807
E06000020,Telford and Wrekin,West Midlands,E,235761.0,32564.0,7.239927527330795,4.75,5.746,plus_1pct,0.0024,0.001197,0.010552
E06000021,Stoke-on-Trent,West Midlands,E,299875.0,32779.0,9.148387687238781,4.75,5.746,plus_1pct,0.0,0.001817,0.007754
E08000025,Birmingham,West Midlands,E,259195.0,37479.0,6.915739480775901,4.75,5.746,plus_1pct,0.0,0.002521,0.009945
E08000026,Coventry,West Midlands,E,207561.0,32409.0,6.40442469684347,4.75,5.746,plus_1pct,0.0,0.003419,0.008306
E08000027,Dudley,West Midlands,E,269229.0,34248.0,7.861159775753329,4.75,5.746,plus_1pct,0.0003,0.001501,0.009441
E08000028,Sandwell,West Midlands,E,234090.0,27592.0,8.483980864018555,4.75,5.746,plus_1pct,0.0003,0.001301,0.009301
E08000029,Solihull,West Midlands,E,263220.0,37249.0,7.06649842948804,4.75,5.746,plus_1pct,0.0015,0.00134,0.010405
E08000030,Walsall,West Midlands,E,236442.0,34198.0,6.913913094333002,4.75,5.746,plus_1pct,0.0003,0.002065,0.010289
E08000031,Wolverhampton,West Midlands,E,237694.0,34702.0,6.849576393291453,4.75,5.746,plus_1pct,0.0006,0.002,0.010545
E07000198,Stafford,West Midlands,E,261156.0,34172.0,7.642397284326349,4.75,5.746,plus_1pct,0.0,0.001394,0.007936
E07000199,Staffordshire Moorlands,West Midlands,E,223250.0,36628.0,6.095063885552037,4.75,5.746,plus_1pct,0.0,0.001507,0.008221
E07000200,Tamworth,West Midlands,E,280037.0,35830.0,7.815713089589729,4.75,5.746,plus_1pct,0.0,0.003144,0.009417
E06000051,Shropshire,West Midlands,E,287960.0,37292.0,7.721763380885981,4.75,5.746,plus_1pct,0.0,0.002581,0.008753
E07000218,North Warwickshire,West Midlands,E,233040.0,34363.0,6.781712888863021,4.75,5.746,plus_1pct,0.0,0.001971,0.008229
E07000219,Nuneaton and Bedworth,West Midlands,E,246813.0,31176.0,7.916762894534257,4.75,5.746,plus_1pct,0.0,0.00281,0.010156
E07000220,Rugby,West Midlands,E,253971.0,28662.0,8.86089595980741,4.75,5.746,plus_1pct,0.0,0.002911,0.009222
E07000221,Stratford-on-Avon,West Midlands,E,233791.0,33854.0,6.905860459620724,4.75,5.746,plus_1pct,0.0,0.003127,0.010235
E07000222,Warwick,West Midlands,E,238850.0,35213.0,6.783006276091216,4.75,5.746,plus_1pct,0.0007,0.001533,0.009919
E06000031,Peterborough,East of England,E,367028.0,39386.0,9.318742700451937,4.75,5.746,plus_1pct,0.0,0.003074,0.009931
E06000032,Luton,East of England,E,400343.0,40469.0,9.892584447354766,4.75,5.746,plus_1pct,0.0,0.002727,0.008424
E06000033,Southend-on-Sea,East of England,E,342280.0,33347.0,10.264191681410622,4.75,5.746,plus_1pct,0.0,0.001965,0.007559
E06000034,Thurrock,East of England,E,355151.0,35678.0,9.954341611076854,4.75,5.746,plus_1pct,0.0,0.001666,0.007725
E07000008,Cambridge,East of England,E,345890.0,40718.0,8.494768898275947,4.75,5.746,plus_1pct,0.0,0.001847,0.009466
E07000012,East Cambridgeshire,East of England,E,302882.0,37194.0,8.143302683228479,4.75,5.746,plus_1pct,0.0,0.003377,0.007513
E07000014,Fenland,East of England,E,399560.0,37524.0,10.648118537469353,4.75,5.746,plus_1pct,0.0,0.003073,0.008751
E07000015,Huntingdonshire,East of England,E,303791.0,35896.0,8.463087809226655,4.75,5.746,plus_1pct,0.0,0.003194,0.007721
E07000016,South Cambridgeshire,East of England,E,240306.0,34822.0,6.900982137729022,4.75,5.746,plus_1pct,0.0,0.002023,0.008865
E07000062,Braintree,East of England,E,326953.0,33001.0,9.907366443441108,4.75,5.746,plus_1pct,0.0,0.002807,0.009486
E07000063,Brentwood,East of England,E,354339.0,32845.0,10.788217384685645,4.75,5.746,plus_1pct,0.0,0.002475,0.009488
E07000064,Castle Point,East of England,E,388910.0,36169.0,10.752578174679975,4.75,5.746,plus_1pct,0.0,0.003883,0.009089
E07000065,Chelmsford,East of England,E,287123.0,38329.0,7.491012027446581,4.75,5.746,plus_1pct,0.0,0.003549,0.009494
E07000066,Colchester,East of England,E,283396.0,31716.0,8.935426913860512,4.75,5.746,plus_1pct,0.0,0.003234,0.008291
E07000068,Epping Forest,East of England,E,334084.0,33372.0,10.010907347476927,4.75,5.746,plus_1pct,0.0,0.002821,0.008136
E07000069,Harlow,East of England,E,321734.0,34527.0,9.318330581863469,4.75,5.746,plus_1pct,0.0,0.002456,0.009452
E07000070,Maldon,East of England,E,296926.0,33497.0,8.864256500582142,4.75,5.746,plus_1pct,0.0,0.003127,0.008206
E07000071,Rochford,East of England,E,347969.0,34993.0,9.943960220615551,4.75,5.746,plus_1pct,0.0,0.003521,0.008041
E07000072,Tendring,East of England,E,401273.0,40021.0,10.02656105544589,4.75,5.746,plus_1pct,0.0,0.001836,0.009284
E07000073,Uttlesford,East of England,E,309572.0,33842.0,9.14756811063176,4.75,5.746,plus_1pct,0.0,0.001596,0.008064
E07000099,Broxbourne,East of England,E,289270.0,37640.0,7.685175345377258,4.75,5.746,plus_1pct,0.0,0.002874,0.007554
E07000100,Dacorum,East of England,E,376742.0,39450.0,9.549860583016477,4.75,5.746,plus_1pct,0.0,0.001818,0.009044
E07000102,Hertsmere,East of England,E,370173.0,35905.0,10.309789722879822,4.75,5.746,plus_1pct,0.0,0.002404,0.00852
E07000103,North Hertfordshire,East of England,E,283321.0,32037.0,8.843555888503918,4.75,5.746,plus_1pct,0.0,0.002233,0.008523
E07000104,St Albans,East of England,E,321741.0,33984.0,9.467425847457626,4.75,5.746,plus_1pct,0.0,0.003048,0.008601
E07000105,Stevenage,East of England,E,365131.0,34201.0,10.676032864536126,4.75,5.746,plus_1pct,0.0,0.00211,0.008408
E07000106,Three Rivers,East of England,E,389116.0,39539.0,9.84132122714282,4.75,5.746,plus_1pct,0.0,0.001704,0.009277
E07000107,Watford,East of England,E,372991.0,39287.0,9.494005650724159,4.75,5.746,plus_1pct,0.0,0.002725,0.008147
E07000108,Welwyn Hatfield,East of England,E,369405.0,37961.0,9.731171465451384,4.75,5.746,plus_1pct,0.0,0.002172,0.007905
E07000144,Breckland,East of England,E,350146.0,30151.0,11.613080826506584,4.75,5.746,plus_1pct,0.0,0.002044,0.008438
E07000145,Great Yarmouth,East of England,E,344098.0,38073.0,9.037848343970794,4.75,5.746,plus_1pct,0.0,0.003583,0.009036
E07000146,King's Lynn and West Norfolk,East of England,E,355820.0,34074.0,10.442566179491694,4.75,5.746,plus_1pct,0.0,0.003501,0.008835
E07000147,North Norfolk,East of England,E,323979.0,35241.0,9.193240827445305,4.75,5.746,plus_1pct,0.0,0.003594,0.008816
E07000148,Norwich,East of England,E,335334.0,30554.0,10.975126006414872,4.75,5.746,plus_1pct,0.0,0.003626,0.007704
E07000149,South Norfolk,East of England,E,325023.0,38124.0,8.52541706011961,4.75,5.746,plus_1pct,0.0,0.0038,0.00969
E07000201,Mid Suffolk,East of England,E,293684.0,32670.0,8.989409243954698,4.75,5.746,plus_1pct,0.0,0.002598,0.009237
E07000202,East Suffolk,East of England,E,296901.0,36298.0,8.179541572538431,4.75,5.746,plus_1pct,0.0,0.002338,0.008475
E07000203,West Suffolk,East of England,E,339727.0,34531.0,9.83831919145116,4.75,5.746,plus_1pct,0.0,0.002275,0.007662
E09000001,City of London,London,E,1135342.0,97845.0,11.603474883744699,4.75,5.746,plus_1pct,0.0058,0.004222,0.016369
E09000002,Barking and Dagenham,London,E,455630.0,30821.0,14.783102430161254,4.75,5.746,plus_1pct,0.0048,0.004205,0.016051
E09000003,Barnet,London,E,497180.0,45387.0,10.95423799766453,4.75,5.746,plus_1pct,0.0118,0.004034,0.017406
E09000004,Bexley,London,E,521385.0,41473.0,12.571673136739566,4.75,5.746,plus_1pct,0.0137,0.003724,0.017235
E09000005,Brent,London,E,467223.0,44248.0,10.559189115892243,4.75,5.746,plus_1pct,0.0057,0.003673,0.015542
E09000006,Bromley,London,E,551383.0,49450.0,11.1503134479272,4.75,5.746,plus_1pct,0.0068,0.003034,0.014762
E09000007,Camden,London,E,847919.0,76034.0,11.151839966330853,4.75,5.746,plus_1pct,0.0029,0.00464,0.015817
E09000008,Croydon,London,E,550525.0,48366.0,11.382479427697143,4.75,5.746,plus_1pct,0.0042,0.004932,0.01663
E09000009,Ealing,London,E,575130.0,38494.0,14.94076999012833,4.75,5.746,plus_1pct,0.01,0.003125,0.015655
E09000010,Enfield,London,E,542619.0,49822.0,10.89115250291036,4.75,5.746,plus_1pct,0.0225,0.003102,0.017185
E09000011,Greenwich,London,E,611126.0,42330.0,14.437184030238601,4.75,5.746,plus_1pct,0.0005,0.005116,0.014792
E09000012,Hackney,London,E,567485.0,47628.0,11.914944990341816,4.75,5.746,plus_1pct,0.0252,0.002743,0.016871
E09000013,Hammersmith and Fulham,London,E,900138.0,66112.0,13.615349709583736,4.75,5.746,plus_1pct,0.0018,0.004748,0.015309
E09000014,Haringey,London,E,457032.0,39459.0,11.582452672394131,4.75,5.746,plus_1pct,0.0006,0.00503,0.014752
E09000015,Harrow,London,E,435640.0,40102.0,10.863298588599072,4.75,5.746,plus_1pct,0.0028,0.004514,0.015634
E09000016,Havering,London,E,510083.0,43448.0,11.74008009574664,4.75,5.746,plus_1pct,0.0187,0.003344,0.017181
E09000017,Hillingdon,London,E,523752.0,54169.0,9.668851187948826,4.75,5.746,plus_1pct,0.0054,0.004591,0.016744
E09000018,Hounslow,London,E,575616.0,40286.0,14.288239090502904,4.75,5.746,plus_1pct,0.0041,0.004204,0.015677
E09000019,Islington,London,E,856375.0,73003.0,11.730682300727368,4.75,5.746,plus_1pct,0.0043,0.004467,0.016123
E09000020,Kensington and Chelsea,London,E,1248743.0,110582.0,11.292461702627914,4.75,5.746,plus_1pct,0.0006,0.003901,0.01334
E09000021,Kingston upon Thames,London,E,887960.0,65849.0,13.484790961138362,4.75,5.746,plus_1pct,0.016,0.003454,0.017075
E09000022,Lambeth,London,E,492721.0,47411.0,10.39254603362089,4.75,5.746,plus_1pct,0.0066,0.004967,0.017808
E09000023,Lewisham,London,E,621676.0,44524.0,13.962716737040697,4.75,5.746,plus_1pct,0.0103,0.004078,0.017268
E09000024,Merton,London,E,570301.0,40006.0,14.2553866919962,4.75,5.746,plus_1pct,0.0183,0.003552,0.017451
E09000025,Newham,London,E,454464.0,37572.0,12.095816033216225,4.75,5.746,plus_1pct,0.0039,0.003174,0.014094
E09000026,Redbridge,London,E,467678.0,39232.0,11.920829934747145,4.75,5.746,plus_1pct,0.0037,0.004353,0.015572
E09000027,Richmond upon Thames,London,E,709366.0,68464.0,10.361153306847394,4.75,5.746,plus_1pct,0.0135,0.003,0.015969
E09000028,Southwark,London,E,747754.0,63927.0,11.696998138501728,4.75,5.746,plus_1pct,0.0075,0.004137,0.016832
E09000029,Sutton,London,E,621005.0,44776.0,13.86914865106307,4.75,5.746,plus_1pct,0.0159,0.00399,0.017899
E09000030,Tower Hamlets,London,E,553155.0,43719.0,12.652508062855967,4.75,5.746,plus_1pct,0.0019,0.005063,0.015795
E09000031,Waltham Forest,London,E,489418.0,44546.0,10.986800161630674,4.75,5.746,plus_1pct,0.0005,0.004704,0.0143
E09000032,Wandsworth,London,E,901928.0,68196.0,13.225526423837175,4.75,5.746,plus_1pct,0.0215,0.003522,0.017794
E09000033,Westminster,London,E,944826.0,76529.0,12.34598648878203,4.75,5.746,plus_1pct,0.0024,0.003858,0.014476
E06000035,Medway,South East,E,442253.0,38506.0,11.485300992053187,4.75,5.746,plus_1pct,0.0,0.002795,0.009771
E06000036,Bracknell Forest,South East,E,350735.0,34885.0,10.05403468539487,4.75,5.746,plus_1pct,0.0,0.002418,0.008987
